Cook_hour,AutoCook_freq,SelfCook_freq,Micro_freq,Oven_freq,Others_freq,Spring_freq,Summer_freq,Fall_freq,Winter_freq,bfB_freq,Breakfast_freq,Lunch_freq,Dinner_freq,afD_freq,Preheat_freq,Clean_freq,Cancle_freq,Restart_freq,MenuSpectrum,ModeSpectrum,Cook_menu,Micro_t,Oven_t,MenuFreq,S1,S2,recent_ct,time,Y
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,38.710832587287385,1120.078125,28,0,30,1890,17,1061
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,38.710832587287385,1120.078125,29,0,30,0,18,718
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,17,39.0,1120.078125,30,0,1839,0,18,380
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,2,38.865435356200535,1120.078125,11,0,60,2040,18,900
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,38.73483535528596,1089.6323529411766,30,0,30,2040,18,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,38.55687606112054,1109.9285714285713,44,0,90,1890,10,480
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,25,38.55687606112054,1109.9285714285713,10,0,90,1590,10,1080
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,38.55687606112054,1109.9285714285713,45,0,90,1440,11,480
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,17,38.772077375946175,1187.4305555555557,31,0,5400,275,18,380
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,38.71345029239766,1187.4305555555557,46,0,60,275,18,480
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,22,38.39774557165862,1179.9333333333334,15,0,30,1890,9,309
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,14,38.39098954143202,1175.0657894736842,3,0,309,2040,12,810
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,38.035439137134055,1221.2025316455695,31,0,60,222,19,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,38.035439137134055,1221.2025316455695,32,0,60,309,19,718
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,17,38.22900763358778,1221.2025316455695,32,0,150,1890,8,380
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,37.9485294117647,1221.2025316455695,47,0,30,2040,9,480
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,37.88363636363636,1220.9375,33,0,30,2040,11,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,13,37.369491525423726,1220.9375,2,0,180,1740,19,1500
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,17,37.43538767395626,1220.9375,33,0,90,2040,18,380
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,13,37.31945348080678,1220.9375,3,0,60,1740,14,1500
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,13,37.31945348080678,1220.9375,4,0,60,1890,14,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,13,37.31945348080678,1220.9375,5,0,60,2040,14,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,17,37.483870967741936,1220.9375,34,0,120,2040,8,380
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,9,37.30018879798615,1220.9375,12,0,30,1890,19,600
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,8,37.156076495990135,1220.9375,1,0,30,2040,19,570
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,36.921241050119335,1220.679012345679,34,0,30,1890,17,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,36.921241050119335,1214.5487804878046,35,0,30,1890,18,718
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,36.79953106682298,1228.8313253012047,48,0,30,0,19,480
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,7,36.76384839650146,1231.345238095238,15,0,30,900,13,1440
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,36.74026728646136,1230.9764705882353,36,0,30,900,19,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,36.697459584295615,1230.9764705882353,49,0,30,2040,19,480
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,22,36.65901262916189,1230.9764705882353,16,0,90,309,13,309
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,18,36.55367231638418,1230.6162790697674,37,0,90,2040,19,1200
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,2,36.560580681183694,1192.588888888889,12,0,150,1740,19,1080
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,26,36.445419637959404,1192.588888888889,15,0,30,309,13,570
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,23,36.384823848238476,1192.588888888889,1,0,90,309,9,60
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,24,36.340150699677075,1192.588888888889,33,0,30,2040,19,900
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,22,36.28601921024546,1192.588888888889,17,0,90,840,9,228
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,10,36.25265392781317,1192.588888888889,50,0,30,2040,13,450
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,2,36.062789500772,1192.588888888889,13,0,60,2040,18,1080
111.85,283,2168,2060,90,301,1739,331,381,917,906,910,635,806,95,0,4,231,126,47,14,9,35.985772357723576,1192.588888888889,13,0,60,2040,19,480
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,2,40.89080459770115,486.2914285714286,1,0,60,1740,12,1080
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,2,41.601049868766395,500.1088082901554,2,0,100,1740,13,900
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,2,41.601049868766395,500.1088082901554,3,0,100,1890,13,1080
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,24,41.097256857855356,487.3125,1,0,1850,1890,16,810
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,40.32482598607889,475.85267857142856,1,0,1910,1890,11,810
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,40.067415730337075,468.48917748917745,2,0,2760,1890,18,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,9,39.78165938864629,485.9456066945607,1,0,120,1890,18,600
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,39.6137339055794,483.19917012448127,3,0,90,1890,18,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,9,39.55508474576271,499.6762295081968,2,0,60,201,9,720
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,39.24,513.7047244094488,4,0,90,275,9,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,39.24,513.7047244094488,5,0,90,450,9,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,39.11242603550296,512.5137254901962,6,0,300,2040,10,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,39.11242603550296,512.5137254901962,7,0,300,275,10,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.76404494382023,494.17669172932335,8,0,3720,570,15,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.55575868372944,480.36462093862815,9,0,30,275,12,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.55575868372944,480.36462093862815,10,0,30,1740,12,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,13,38.385964912280706,468.77543859649126,1,0,60,515,9,1500
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.298611111111114,459.3932203389831,11,0,30,275,9,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.30188679245283,454.2508361204014,12,0,30,275,12,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.43071786310517,441.35369774919616,13,0,1870,570,8,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,38.43071786310517,441.35369774919616,14,0,1870,570,9,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,37.839506172839506,434.98784194528884,15,0,30,1890,18,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,37.727952167414045,424.92961876832845,16,0,180,1890,11,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,4,37.70491803278689,421.68895348837214,1,0,60,2040,18,1110
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,37.55780346820809,417.6713483146068,17,0,480,2040,15,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,37.55780346820809,417.6713483146068,18,0,480,2040,16,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,37.307692307692314,414.1716621253407,19,0,90,2040,10,870
81.23,22,1457,996,407,76,1014,218,247,431,665,335,479,556,92,120,44,336,582,20,14,11,36.784363177805794,412.893899204244,20,0,120,1890,15,870
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,0.0,352.5,1,0,1320,1890,8,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,7,0.0,420.0,1,0,1680,1740,11,1440
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,0.0,420.0,2,0,1440,1590,17,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,7,30.0,517.5,2,0,150,1890,12,1590
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,18,30.0,522.4285714285714,1,0,1770,1890,17,924
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,7,33.75,667.8571428571429,3,0,1680,1890,11,1740
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,33.333333333333336,667.8571428571429,1,0,1740,1740,17,930
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,34.285714285714285,707.2222222222223,2,0,2010,0,17,930
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,33.91304347826087,707.2222222222223,3,0,60,1740,11,1110
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,35.0,707.2222222222223,4,0,60,1740,12,1080
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,7,34.8,738.75,4,0,510,1740,12,1590
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,7,34.615384615384606,762.9310344827586,5,0,510,1890,12,1440
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,34.13793103448276,761.3636363636364,5,0,30,1590,17,1110
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,25,35.526315789473685,761.3636363636364,1,0,60,2040,17,1080
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,34.54545454545455,761.3636363636364,1,0,30,290,21,570
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,34.32989690721649,799.5833333333335,3,0,30,1890,21,640
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,34.285714285714285,799.5833333333335,4,1,640,1890,8,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,34.2,799.5833333333335,5,1,1530,2040,18,680
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,34.2,799.5833333333335,6,0,820,1740,12,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,34.077669902912625,799.5833333333335,7,0,90,1590,10,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,33.85321100917431,799.5833333333335,2,0,60,1590,16,690
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,33.78378378378378,799.5833333333335,3,0,60,0,19,570
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,34.25,799.5833333333335,4,0,150,1110,23,570
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,34.67213114754098,799.5833333333335,1,0,30,1440,14,90
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,34.35114503816794,799.5833333333335,5,0,60,1740,13,570
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,33.93103448275862,799.5833333333335,6,0,30,1740,11,570
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,33.93103448275862,799.5833333333335,7,0,30,1740,11,540
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,33.68200836820084,720.1388888888888,1,0,30,1590,7,309
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,18,33.666666666666664,732.6725663716816,2,0,30,1590,18,787
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,18,33.666666666666664,732.543859649123,3,0,30,1440,18,718
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,33.666666666666664,732.543859649123,2,0,1505,1890,7,292
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,12,34.65587044534413,723.5772357723578,1,0,1500,1740,11,150
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,34.452830188679236,723.9776119402985,2,0,210,1590,8,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,34.548872180451134,723.9776119402985,3,0,210,1890,8,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,34.644194756554306,723.9776119402985,4,1,120,290,23,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,34.73880597014925,723.9776119402985,5,1,60,380,6,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,6,34.96350364963504,723.9776119402985,1,0,30,1740,8,120
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,6,35.138888888888886,723.9776119402985,2,0,30,1740,12,120
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,6,35.34013605442177,723.9776119402985,3,0,60,1890,18,120
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,6,35.6081081081081,723.9776119402985,4,0,60,1740,18,120
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,35.69023569023569,723.9776119402985,6,0,270,290,18,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,35.75250836120401,723.9776119402985,7,0,30,1890,0,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,35.81395348837209,723.9776119402985,8,0,30,1740,23,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,35.81395348837209,730.2408759124088,3,0,3030,1440,7,292
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,35.8360655737705,722.9712230215828,9,0,210,0,17,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,36.298701298701296,722.9712230215828,4,0,220,2040,7,275
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,18,36.298701298701296,722.9357142857143,4,0,840,2040,18,718
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,36.334405144694536,722.9357142857143,10,0,1200,2040,15,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,36.334405144694536,722.9357142857143,5,0,90,2040,7,309
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,36.4102564102564,722.9357142857143,11,0,309,2040,8,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,36.38977635782748,722.9357142857143,6,0,30,2040,7,292
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,36.36363636363637,722.9357142857143,8,0,30,2040,12,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,36.36363636363637,722.9357142857143,9,0,30,2040,12,480
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,36.32398753894081,722.9357142857143,10,0,30,2040,18,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,12,36.67701863354037,722.9357142857143,2,0,600,2040,7,150
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,1,36.67701863354037,722.9357142857143,11,0,150,1890,18,600
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,36.985074626865675,730.696551724138,7,0,720,1890,8,309
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,36.985074626865675,730.696551724138,8,0,720,1740,8,228
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,22,36.985074626865675,730.696551724138,9,1,537,2040,7,292
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,37.80701754385965,720.34,12,0,4590,2040,1,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,37.87172011661808,720.34,13,1,60,1590,22,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,37.867435158501436,720.34,14,0,30,2040,1,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,37.86324786324785,693.9695121951221,15,0,9060,2040,5,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,37.8370786516854,690.3090909090909,16,0,930,2040,12,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,18,37.771587743732596,690.4759036144577,5,0,210,1440,17,718
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,8,38.032786885245905,716.3988764044943,8,0,30,1890,16,570
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,38.16711590296496,714.1027027027028,17,0,120,2040,4,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,38.2258064516129,714.1027027027028,18,0,120,1590,4,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,38.2620320855615,714.1027027027028,19,0,30,2040,3,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,38.29787234042553,714.1027027027028,20,0,30,1740,3,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,38.29787234042553,714.1027027027028,6,0,150,1890,18,930
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,38.38120104438642,714.1027027027028,21,0,60,2040,10,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,23,38.415584415584405,714.1027027027028,22,0,60,2040,11,60
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,4,38.37209302325581,713.8838383838382,7,0,60,2040,18,1080
145.75,418,1292,1194,280,236,1265,123,322,607,857,417,436,613,201,17,38,416,712,46,19,16,38.414322250639394,715.6169154228854,1,0,4290,2040,13,80
